[2022-07-01 18:15:13] [INFO]: {'enable_float16': False, 'with_test': False, 'fix_BN': False, 'log_iter': 100, 'restore_ckpt_strict': True, 'optimizer_reset': False, 'scheduler_reset': False, 'restore_hint': 0, 'save_iter': 10000, 'save_name': 'gaitgl', 'sync_BN': True, 'total_iter': 80000, 'sampler': {'batch_shuffle': True, 'batch_size': [8, 8], 'frames_num_fixed': 30, 'frames_num_max': 50, 'frames_num_min': 25, 'sample_type': 'fixed_ordered', 'type': 'TripletSampler', 'frames_skip_num': 0}, 'transform': [{'img_w': 64, 'type': 'BaseSilCuttingTransform'}], 'enable_distributed': True}
[2022-07-01 18:15:13] [INFO]: {'model': 'GaitGL', 'channels': [32, 64, 128], 'class_num': 74}
[2022-07-01 18:15:13] [INFO]: {'dataset_name': 'OccCASIA-BN', 'dataset_root': '/home/pengyunjie/data/casia-bn2/occlusion64pkl', 'num_workers': 1, 'dataset_partition': './misc/partitions/OccCASIA-BN.json', 'remove_no_gallery': False, 'cache': False, 'test_dataset_name': 'OccCASIA-BN'}
[2022-07-01 18:15:13] [INFO]: -------- Train Pid List --------
[2022-07-01 18:15:13] [INFO]: [001, 002, ..., 074]
[2022-07-01 18:15:22] [INFO]: {'lr': 0.0001, 'momentum': 0.9, 'solver': 'Adam', 'weight_decay': 0.0005}
[2022-07-01 18:15:22] [INFO]: {'gamma': 0.1, 'milestones': [70000], 'scheduler': 'MultiStepLR'}
[2022-07-01 18:15:22] [INFO]: Parameters Count: 3.09667M
[2022-07-01 18:15:22] [INFO]: Model Initialization Finished!
[2022-07-01 19:03:46] [INFO]: Iteration 04300, Cost 67.64s, triplet_loss=0.7327, triplet_hard_loss=3.9159, triplet_loss_num=4632.6724, triplet_mean_dist=6.5637, softmax_loss=3.3750, softmax_accuracy=0.2938
[2022-07-01 19:04:53] [INFO]: Iteration 04400, Cost 66.76s, triplet_loss=0.7523, triplet_hard_loss=3.9955, triplet_loss_num=4509.5137, triplet_mean_dist=6.8117, softmax_loss=3.3114, softmax_accuracy=0.2995
[2022-07-01 19:06:00] [INFO]: Iteration 04500, Cost 67.46s, triplet_loss=0.7693, triplet_hard_loss=4.0885, triplet_loss_num=4486.7373, triplet_mean_dist=7.0452, softmax_loss=3.2859, softmax_accuracy=0.3139
[2022-07-01 19:07:08] [INFO]: Iteration 04600, Cost 67.54s, triplet_loss=0.7838, triplet_hard_loss=4.1822, triplet_loss_num=4500.2207, triplet_mean_dist=7.1233, softmax_loss=3.2704, softmax_accuracy=0.3111
[2022-07-01 19:08:16] [INFO]: Iteration 04700, Cost 68.69s, triplet_loss=0.7932, triplet_hard_loss=4.2307, triplet_loss_num=4367.5972, triplet_mean_dist=7.4096, softmax_loss=3.2278, softmax_accuracy=0.3355
[2022-07-01 19:09:23] [INFO]: Iteration 04800, Cost 67.06s, triplet_loss=0.8075, triplet_hard_loss=4.3037, triplet_loss_num=4283.2095, triplet_mean_dist=7.5670, softmax_loss=3.1568, softmax_accuracy=0.3493
[2022-07-01 19:10:31] [INFO]: Iteration 04900, Cost 67.31s, triplet_loss=0.8252, triplet_hard_loss=4.4023, triplet_loss_num=4230.3481, triplet_mean_dist=7.8037, softmax_loss=3.1441, softmax_accuracy=0.3425
[2022-07-01 19:11:39] [INFO]: Iteration 05000, Cost 67.85s, triplet_loss=0.8366, triplet_hard_loss=4.4519, triplet_loss_num=4240.7754, triplet_mean_dist=7.9317, softmax_loss=3.1069, softmax_accuracy=0.3482
[2022-07-01 19:12:47] [INFO]: Iteration 05100, Cost 68.27s, triplet_loss=0.8484, triplet_hard_loss=4.5081, triplet_loss_num=4193.1582, triplet_mean_dist=8.0969, softmax_loss=3.0334, softmax_accuracy=0.3765
[2022-07-01 19:13:54] [INFO]: Iteration 05200, Cost 67.33s, triplet_loss=0.8647, triplet_hard_loss=4.6243, triplet_loss_num=4161.5703, triplet_mean_dist=8.3582, softmax_loss=3.0029, softmax_accuracy=0.3863
[2022-07-01 19:15:02] [INFO]: Iteration 05300, Cost 67.41s, triplet_loss=0.8695, triplet_hard_loss=4.6376, triplet_loss_num=4034.5422, triplet_mean_dist=8.4722, softmax_loss=2.9933, softmax_accuracy=0.3771
[2022-07-01 19:16:10] [INFO]: Iteration 05400, Cost 68.11s, triplet_loss=0.8875, triplet_hard_loss=4.7254, triplet_loss_num=4054.6731, triplet_mean_dist=8.6418, softmax_loss=2.9402, softmax_accuracy=0.4000
[2022-07-01 19:17:16] [INFO]: Iteration 05500, Cost 65.99s, triplet_loss=0.8910, triplet_hard_loss=4.7613, triplet_loss_num=4012.2219, triplet_mean_dist=8.7476, softmax_loss=2.9323, softmax_accuracy=0.3981
[2022-07-01 19:18:23] [INFO]: Iteration 05600, Cost 67.57s, triplet_loss=0.9041, triplet_hard_loss=4.8329, triplet_loss_num=4045.2566, triplet_mean_dist=8.9015, softmax_loss=2.8871, softmax_accuracy=0.4084
[2022-07-01 19:19:31] [INFO]: Iteration 05700, Cost 67.63s, triplet_loss=0.9066, triplet_hard_loss=4.8494, triplet_loss_num=3950.8210, triplet_mean_dist=9.0364, softmax_loss=2.8501, softmax_accuracy=0.4214
[2022-07-01 19:20:40] [INFO]: Iteration 05800, Cost 69.08s, triplet_loss=0.9205, triplet_hard_loss=4.9192, triplet_loss_num=3895.4968, triplet_mean_dist=9.1857, softmax_loss=2.8316, softmax_accuracy=0.4166
[2022-07-01 19:21:47] [INFO]: Iteration 05900, Cost 67.22s, triplet_loss=0.9202, triplet_hard_loss=4.9244, triplet_loss_num=3934.0859, triplet_mean_dist=9.2758, softmax_loss=2.8182, softmax_accuracy=0.4322
[2022-07-01 19:22:55] [INFO]: Iteration 06000, Cost 67.53s, triplet_loss=0.9376, triplet_hard_loss=4.9938, triplet_loss_num=3818.5405, triplet_mean_dist=9.4255, softmax_loss=2.7597, softmax_accuracy=0.4402
[2022-07-01 19:24:02] [INFO]: Iteration 06100, Cost 67.62s, triplet_loss=0.9392, triplet_hard_loss=5.0088, triplet_loss_num=3802.7275, triplet_mean_dist=9.5459, softmax_loss=2.7389, softmax_accuracy=0.4515
[2022-07-01 19:25:09] [INFO]: Iteration 06200, Cost 66.83s, triplet_loss=0.9474, triplet_hard_loss=5.0800, triplet_loss_num=3787.2380, triplet_mean_dist=9.6636, softmax_loss=2.7103, softmax_accuracy=0.4555
[2022-07-01 19:26:17] [INFO]: Iteration 06300, Cost 67.46s, triplet_loss=0.9522, triplet_hard_loss=5.0865, triplet_loss_num=3703.2419, triplet_mean_dist=9.7860, softmax_loss=2.6530, softmax_accuracy=0.4697
[2022-07-01 19:27:24] [INFO]: Iteration 06400, Cost 67.50s, triplet_loss=0.9630, triplet_hard_loss=5.1457, triplet_loss_num=3668.2957, triplet_mean_dist=9.9639, softmax_loss=2.6291, softmax_accuracy=0.4720
[2022-07-01 19:28:33] [INFO]: Iteration 06500, Cost 68.61s, triplet_loss=0.9580, triplet_hard_loss=5.1283, triplet_loss_num=3859.6831, triplet_mean_dist=9.8106, softmax_loss=2.6577, softmax_accuracy=0.4616
[2022-07-01 19:29:40] [INFO]: Iteration 06600, Cost 67.23s, triplet_loss=0.9768, triplet_hard_loss=5.1941, triplet_loss_num=3539.6206, triplet_mean_dist=10.1549, softmax_loss=2.5948, softmax_accuracy=0.4781
[2022-07-01 19:30:48] [INFO]: Iteration 06700, Cost 67.64s, triplet_loss=0.9779, triplet_hard_loss=5.2093, triplet_loss_num=3585.5112, triplet_mean_dist=10.2361, softmax_loss=2.5801, softmax_accuracy=0.4736
[2022-07-01 19:31:55] [INFO]: Iteration 06800, Cost 67.37s, triplet_loss=0.9892, triplet_hard_loss=5.2954, triplet_loss_num=3646.8975, triplet_mean_dist=10.3124, softmax_loss=2.5611, softmax_accuracy=0.4856
[2022-07-01 19:33:03] [INFO]: Iteration 06900, Cost 68.10s, triplet_loss=0.9854, triplet_hard_loss=5.2692, triplet_loss_num=3740.3706, triplet_mean_dist=10.2847, softmax_loss=2.5529, softmax_accuracy=0.4866
[2022-07-01 19:34:11] [INFO]: Iteration 07000, Cost 67.52s, triplet_loss=0.9940, triplet_hard_loss=5.3351, triplet_loss_num=3504.7087, triplet_mean_dist=10.5269, softmax_loss=2.4936, softmax_accuracy=0.5086
[2022-07-01 19:35:18] [INFO]: Iteration 07100, Cost 67.60s, triplet_loss=0.9994, triplet_hard_loss=5.3369, triplet_loss_num=3649.4194, triplet_mean_dist=10.5149, softmax_loss=2.5024, softmax_accuracy=0.5020
[2022-07-01 19:36:27] [INFO]: Iteration 07200, Cost 68.29s, triplet_loss=1.0010, triplet_hard_loss=5.3633, triplet_loss_num=3680.2307, triplet_mean_dist=10.5185, softmax_loss=2.4886, softmax_accuracy=0.5094
[2022-07-01 19:37:33] [INFO]: Iteration 07300, Cost 66.00s, triplet_loss=1.0066, triplet_hard_loss=5.3789, triplet_loss_num=3466.2800, triplet_mean_dist=10.7472, softmax_loss=2.4401, softmax_accuracy=0.5137
[2022-07-01 19:38:40] [INFO]: Iteration 07400, Cost 67.70s, triplet_loss=1.0159, triplet_hard_loss=5.4362, triplet_loss_num=3492.6575, triplet_mean_dist=10.8891, softmax_loss=2.4028, softmax_accuracy=0.5266
[2022-07-01 19:39:48] [INFO]: Iteration 07500, Cost 67.65s, triplet_loss=1.0169, triplet_hard_loss=5.4514, triplet_loss_num=3520.7173, triplet_mean_dist=10.8784, softmax_loss=2.4134, softmax_accuracy=0.5246
[2022-07-01 19:40:57] [INFO]: Iteration 07600, Cost 68.77s, triplet_loss=1.0266, triplet_hard_loss=5.4598, triplet_loss_num=3390.8757, triplet_mean_dist=11.1032, softmax_loss=2.3883, softmax_accuracy=0.5187
[2022-07-01 19:42:04] [INFO]: Iteration 07700, Cost 67.66s, triplet_loss=1.0255, triplet_hard_loss=5.4975, triplet_loss_num=3580.4780, triplet_mean_dist=10.9882, softmax_loss=2.3884, softmax_accuracy=0.5267
[2022-07-01 19:43:12] [INFO]: Iteration 07800, Cost 67.69s, triplet_loss=1.0332, triplet_hard_loss=5.5282, triplet_loss_num=3511.0791, triplet_mean_dist=11.1268, softmax_loss=2.3686, softmax_accuracy=0.5287
[2022-07-01 19:44:20] [INFO]: Iteration 07900, Cost 67.95s, triplet_loss=1.0342, triplet_hard_loss=5.5189, triplet_loss_num=3415.6335, triplet_mean_dist=11.2669, softmax_loss=2.3379, softmax_accuracy=0.5364
[2022-07-01 19:45:26] [INFO]: Iteration 08000, Cost 66.36s, triplet_loss=1.0430, triplet_hard_loss=5.5759, triplet_loss_num=3288.8738, triplet_mean_dist=11.3778, softmax_loss=2.3009, softmax_accuracy=0.5462
[2022-07-01 19:46:34] [INFO]: Iteration 08100, Cost 67.78s, triplet_loss=1.0370, triplet_hard_loss=5.5440, triplet_loss_num=3380.5884, triplet_mean_dist=11.3596, softmax_loss=2.2903, softmax_accuracy=0.5470
[2022-07-01 19:47:42] [INFO]: Iteration 08200, Cost 67.67s, triplet_loss=1.0372, triplet_hard_loss=5.5367, triplet_loss_num=3267.8081, triplet_mean_dist=11.4805, softmax_loss=2.2609, softmax_accuracy=0.5523
[2022-07-01 19:48:51] [INFO]: Iteration 08300, Cost 68.95s, triplet_loss=1.0499, triplet_hard_loss=5.6275, triplet_loss_num=3444.6675, triplet_mean_dist=11.4606, softmax_loss=2.2676, softmax_accuracy=0.5507
[2022-07-01 19:49:58] [INFO]: Iteration 08400, Cost 67.44s, triplet_loss=1.0522, triplet_hard_loss=5.6149, triplet_loss_num=3229.1443, triplet_mean_dist=11.7019, softmax_loss=2.2421, softmax_accuracy=0.5595
[2022-07-01 19:51:06] [INFO]: Iteration 08500, Cost 67.55s, triplet_loss=1.0455, triplet_hard_loss=5.6004, triplet_loss_num=3305.8884, triplet_mean_dist=11.6646, softmax_loss=2.2323, softmax_accuracy=0.5572
[2022-07-01 19:52:13] [INFO]: Iteration 08600, Cost 67.57s, triplet_loss=1.0577, triplet_hard_loss=5.6647, triplet_loss_num=3210.5444, triplet_mean_dist=11.8121, softmax_loss=2.1952, softmax_accuracy=0.5720
[2022-07-01 19:53:20] [INFO]: Iteration 08700, Cost 66.80s, triplet_loss=1.0628, triplet_hard_loss=5.6826, triplet_loss_num=3379.8149, triplet_mean_dist=11.7359, softmax_loss=2.2351, softmax_accuracy=0.5506
[2022-07-01 19:54:28] [INFO]: Iteration 08800, Cost 67.54s, triplet_loss=1.0681, triplet_hard_loss=5.7027, triplet_loss_num=3254.2888, triplet_mean_dist=11.8678, softmax_loss=2.1901, softmax_accuracy=0.5644
[2022-07-01 19:55:35] [INFO]: Iteration 08900, Cost 67.63s, triplet_loss=1.0695, triplet_hard_loss=5.7287, triplet_loss_num=3218.6526, triplet_mean_dist=11.9637, softmax_loss=2.1577, softmax_accuracy=0.5701
[2022-07-01 19:56:44] [INFO]: Iteration 09000, Cost 68.91s, triplet_loss=1.0649, triplet_hard_loss=5.6984, triplet_loss_num=3267.9919, triplet_mean_dist=11.9382, softmax_loss=2.1655, softmax_accuracy=0.5706
